Date,Host,Service,Content
"2026-03-06T12:51:42.249Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:19:14] [PDV=002][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120048002 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=2752000 tentativa=2/3"
"2026-03-06T12:51:42.249Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:26:49] [PDV=002][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 54238) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:42.249Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:29:14] [PDV=002][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120048002 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=2752000 tentativa=1/3"
"2026-03-06T12:51:42.249Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:58:18] [PDV=002][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 54237) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:41.224Z","pdv-loja-002","bad-logs","[06/03/2026 12:53:11] [PDV=002][PIX] Iniciando transacao PIX valor=27520 chave=cpf:987.654.321-00 txid=PIX20260306120048002 nsu=887547"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","[06/03/2026 12:44:34] [PDV=004][VENDA][CANCELADA] COO=5521 motivo=PIX_FALHA_PSP valor_cents=1095800"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:39:46] [PDV=004][PIX][TRANSACAO] Transacao PIX FALHOU txid=PIX20260306120047004 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1095800 tentativa=3/3 status_final=FALHA_DEFINITIVA"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:18:52] [PDV=004][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 58083) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:27:13] [PDV=004][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120047004 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1095800 tentativa=2/3"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:25:30] [PDV=004][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 58082) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:30:55] [PDV=004][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120047004 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1095800 tentativa=1/3"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:31:55] [PDV=004][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 58081) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:41.224Z","pdv-loja-004","bad-logs","[06/03/2026 12:55:30] [PDV=004][PIX] Iniciando transacao PIX valor=10958 chave=cpf:987.654.321-00 txid=PIX20260306120047004 nsu=887546"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","[06/03/2026 12:19:19] [PDV=003][VENDA][CANCELADA] COO=5590 motivo=PIX_FALHA_PSP valor_cents=1546000"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:34:46] [PDV=003][PIX][TRANSACAO] Transacao PIX FALHOU txid=PIX20260306120046003 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1546000 tentativa=3/3 status_final=FALHA_DEFINITIVA"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:13:21] [PDV=003][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 52562) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:13:23] [PDV=003][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120046003 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1546000 tentativa=2/3"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:20:25] [PDV=003][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 52561) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:38:30] [PDV=003][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120046003 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1546000 tentativa=1/3"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:13:26] [PDV=003][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 52560) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:41.224Z","pdv-loja-003","bad-logs","[06/03/2026 12:44:14] [PDV=003][PIX] Iniciando transacao PIX valor=15460 chave=cpf:666.555.444-33 txid=PIX20260306120046003 nsu=887545"
"2026-03-06T12:51:41.224Z","pdv-loja-001","bad-logs","[06/03/2026 12:27:53] [PDV=001][VENDA][CANCELADA] COO=5559 motivo=PIX_FALHA_PSP valor_cents=2136500"
"2026-03-06T12:51:41.224Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:34:39] [PDV=001][PIX][TRANSACAO] Transacao PIX FALHOU txid=PIX20260306120045001 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=2136500 tentativa=3/3 status_final=FALHA_DEFINITIVA"
"2026-03-06T12:51:41.224Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:33:52] [PDV=001][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 52090) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:39:48] [PDV=001][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120045001 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=2136500 tentativa=2/3"
"2026-03-06T12:51:40.234Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:34:59] [PDV=001][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 52089) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:56:22] [PDV=001][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120045001 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=2136500 tentativa=1/3"
"2026-03-06T12:51:40.234Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:36:37] [PDV=001][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 52088) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-001","bad-logs","[06/03/2026 12:57:56] [PDV=001][PIX] Iniciando transacao PIX valor=21365 chave=cpf:777.888.999-00 txid=PIX20260306120045001 nsu=887544"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","[06/03/2026 12:28:38] [PDV=003][VENDA][CANCELADA] COO=5562 motivo=PIX_FALHA_PSP valor_cents=1920000"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:51:15] [PDV=003][PIX][TRANSACAO] Transacao PIX FALHOU txid=PIX20260306120044003 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1920000 tentativa=3/3 status_final=FALHA_DEFINITIVA"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:42:57] [PDV=003][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 58778) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:58:38] [PDV=003][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120044003 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1920000 tentativa=2/3"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:49:22] [PDV=003][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 58777) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:41:14] [PDV=003][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120044003 motivo=PSP_INDISPONIVEL rc=-6 valor_cents=1920000 tentativa=1/3"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:57:46] [PDV=003][PIX][PSP] Erro de comunicacao com PSP rc=-6 erro=CONNECTION_REFUSED endpoint=/10.50.1.20:8443/api/v2/pix msg=Servico do PSP indisponivel / Exception: java.net.ConnectException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 58776) after 5000ms: isConnected failed: ECONNREFUSED (Connection refused)	at libcore.io.IoBridge.isConnected(IoBridge.java:347)	at com.pix.gateway.PspClient.enviaTransacao(PspClient.java:78)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-003","bad-logs","[06/03/2026 12:20:38] [PDV=003][PIX] Iniciando transacao PIX valor=19200 chave=cpf:123.456.789-00 txid=PIX20260306120044003 nsu=887543"
"2026-03-06T12:51:40.234Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:35:44] [PDV=004][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120043004 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=932000 tentativa=1/3"
"2026-03-06T12:51:40.234Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:11:53] [PDV=004][PIX][DICT] Falha na consulta DICT chave=telefone:+5531977665544 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 54920) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-004","bad-logs","[06/03/2026 12:51:54] [PDV=004][PIX] Iniciando transacao PIX valor=9320 chave=telefone:+5531977665544 txid=PIX20260306120043004 nsu=887542"
"2026-03-06T12:51:40.234Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:15:26] [PDV=002][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120042002 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=472000 tentativa=1/3"
"2026-03-06T12:51:40.234Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:22:18] [PDV=002][PIX][DICT] Falha na consulta DICT chave=telefone:+5521988776655 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 51176) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:40.234Z","pdv-loja-002","bad-logs","[06/03/2026 12:45:32] [PDV=002][PIX] Iniciando transacao PIX valor=4720 chave=telefone:+5521988776655 txid=PIX20260306120042002 nsu=887541"
"2026-03-06T12:51:40.234Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:15:33] [PDV=002][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120041002 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=509900 tentativa=1/3"
"2026-03-06T12:51:39.252Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:11:35] [PDV=002][PIX][DICT] Falha na consulta DICT chave=telefone:+5541966554433 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 41447) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:39.252Z","pdv-loja-002","bad-logs","[06/03/2026 12:30:38] [PDV=002][PIX] Iniciando transacao PIX valor=5099 chave=telefone:+5541966554433 txid=PIX20260306120041002 nsu=887540"
"2026-03-06T12:51:39.252Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:49:11] [PDV=003][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120040003 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=1064000 tentativa=1/3"
"2026-03-06T12:51:39.252Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:12:40] [PDV=003][PIX][DICT] Falha na consulta DICT chave=telefone:+5521988776655 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 57340) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:39.252Z","pdv-loja-003","bad-logs","[06/03/2026 12:19:32] [PDV=003][PIX] Iniciando transacao PIX valor=10640 chave=telefone:+5521988776655 txid=PIX20260306120040003 nsu=887539"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:52:43] [PDV=005][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120039005 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=1988600 tentativa=1/3"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:12:41] [PDV=005][PIX][DICT] Falha na consulta DICT chave=telefone:+5541966554433 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 53110) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","[06/03/2026 12:38:25] [PDV=005][PIX] Iniciando transacao PIX valor=19886 chave=telefone:+5541966554433 txid=PIX20260306120039005 nsu=887538"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:29:32] [PDV=005][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120038005 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=1894300 tentativa=1/3"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:46:48] [PDV=005][PIX][DICT] Falha na consulta DICT chave=telefone:+5531977665544 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 49092) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","[06/03/2026 12:37:30] [PDV=005][PIX] Iniciando transacao PIX valor=18943 chave=telefone:+5531977665544 txid=PIX20260306120038005 nsu=887537"
"2026-03-06T12:51:39.252Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:14:48] [PDV=004][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120037004 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=385700 tentativa=1/3"
"2026-03-06T12:51:39.252Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:11:55] [PDV=004][PIX][DICT] Falha na consulta DICT chave=telefone:+5511999887766 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 51397) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:39.252Z","pdv-loja-004","bad-logs","[06/03/2026 12:26:14] [PDV=004][PIX] Iniciando transacao PIX valor=3857 chave=telefone:+5511999887766 txid=PIX20260306120037004 nsu=887536"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:16:21] [PDV=005][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120036005 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=1627100 tentativa=1/3"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:42:20] [PDV=005][PIX][DICT] Falha na consulta DICT chave=telefone:+5541966554433 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 58746) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:39.252Z","pdv-loja-005","bad-logs","[06/03/2026 12:12:11] [PDV=005][PIX] Iniciando transacao PIX valor=16271 chave=telefone:+5541966554433 txid=PIX20260306120036005 nsu=887535"
"2026-03-06T12:51:39.252Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:38:41] [PDV=002][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120035002 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=1164600 tentativa=1/3"
"2026-03-06T12:51:39.252Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:24:14] [PDV=002][PIX][DICT] Falha na consulta DICT chave=telefone:+5531977665544 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 59206) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:39.252Z","pdv-loja-002","bad-logs","[06/03/2026 12:33:27] [PDV=002][PIX] Iniciando transacao PIX valor=11646 chave=telefone:+5531977665544 txid=PIX20260306120035002 nsu=887534"
"2026-03-06T12:51:38.297Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:35:32] [PDV=003][PIX][TRANSACAO] Transacao PIX REJEITADA txid=PIX20260306120034003 motivo=DICT_INDISPONIVEL rc=-6 valor_cents=88600 tentativa=1/3"
"2026-03-06T12:51:38.297Z","pdv-loja-003","bad-logs","ERROR: [06/03/2026 12:29:21] [PDV=003][PIX][DICT] Falha na consulta DICT chave=telefone:+5531977665544 rc=-6 erro=TIMEOUT_COMUNICACAO msg=Nao foi possivel consultar o DICT do BACEN tempo_ms=3000 / Exception: java.net.SocketTimeoutException: failed to connect to /10.50.1.20 (port 8443) from /10.0.2.15 (port 55694) after 3000ms	at libcore.io.IoBridge.connectErrno(IoBridge.java:235)	at com.pix.gateway.DictClient.consultaChave(DictClient.java:112)	at com.pix.service.PixService.processaPagamento(PixService.java:88)	at java.lang.Thread.run(Thread.java:1119)"
"2026-03-06T12:51:38.297Z","pdv-loja-003","bad-logs","[06/03/2026 12:16:44] [PDV=003][PIX] Iniciando transacao PIX valor=886 chave=telefone:+5531977665544 txid=PIX20260306120034003 nsu=887533"
"2026-03-06T12:51:38.297Z","pdv-loja-005","bad-logs","[06/03/2026 12:19:32] [PDV=005][VENDA][CANCELADA] COO=5562 motivo=PIX_TIMEOUT valor_cents=1872900"
"2026-03-06T12:51:38.297Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:13:56] [PDV=005][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120033005 tempo_espera_seg=600 status=TIMEOUT valor_cents=1872900 chave=email:maria@email.com msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:38.297Z","pdv-loja-005","bad-logs","[06/03/2026 12:54:42] [PDV=005][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120033005 tipo=DINAMICO valor_cents=1872900 expiracao_seg=600"
"2026-03-06T12:51:38.297Z","pdv-loja-005","bad-logs","[06/03/2026 12:26:14] [PDV=005][PIX] Iniciando transacao PIX valor=18729 chave=email:maria@email.com txid=PIX20260306120033005 nsu=887532"
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","[06/03/2026 12:48:45] [PDV=002][VENDA][CANCELADA] COO=5561 motivo=PIX_TIMEOUT valor_cents=116300"
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:38:40] [PDV=002][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120032002 tempo_espera_seg=600 status=TIMEOUT valor_cents=116300 chave=email:maria@email.com msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","[06/03/2026 12:32:16] [PDV=002][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120032002 tipo=DINAMICO valor_cents=116300 expiracao_seg=600"
